Words,Tags
evinced,VBN
Considering,VBG
tenuous,JJ
strategically,RB
post-Barre,JJ
well-intentioned,JJ
concomitantly,RB
Sudan,NNP
Byzantine,JJ
Emperor,NNP
Selassie,NNP
covertly,RB
loathed,VBN
famine,NN
Surrender,VB
Starve,VB
Famine,NN
Westview,NNP
Lisbon,NNP
Translant,NNP
Cucamonga,NNP
missile-launch,JJ
MX-missile,NN
19.1,CD
armored-vehicle,JJ
Analytic,NNP
proration,NN
0.628394,CD
3-a-share,JJ
futures-investment,JJ
Dauchy,NNP
"231,405",CD
"717,000",CD
50.7,CD
oil-price,NN
corral,VB
chronic,JJ
cheaters,NNS
production-sharing,JJ
softens,VBZ
Issam,NNP
Al-Chalabi,NNP
Khalifa,NNP
Al-Sabah,NNP
delicately,RB
halfheartedly,RB
doled,VBD
Emirates,NNPS
cheater,NN
rata,JJ
kingdom,NN
Rafale,NNP
navy,NN
F-18,NN
Hornets,NNPS
Avions,NNP
Marcel,NNP
Dassault-Breguet,NNP
Cols,NNP
Bleus,NNP
second-in-command,NN
Yves,NNP
Goupil,NNP
Rafales,NNPS
Crusaders,NNPS
renovate,VB
Dassault,NNP
286.6,CD
F-18s,NNS
ill-suited,JJ
inflame,VB
Serge,NNP
Crusader,NNP
Chevenement,NNP
Anglo-American,NNP
modernizing,VBG
F18s,NNS
SUPREME,NNP
upholding,VBG
Pro-Choice,JJ
Issue,NN
Erodes,VBZ
Loyalty,NN
Agenda,NN
Liability,NN
Lags,VBZ
Governer,NNP
Race,NN
Unpopular,JJ
Toxic,JJ
typhoons,NNS
"290,782",CD
"2,052.10",CD
wage-earning,JJ
"309,381",CD
"438,845",CD
Cathay,NNP
Swire,NNP
clouded,JJ
air-freight,NN
fiddle,NN
often-disparaged,JJ
CAAC,NNP
Eddington,NNP
361.5,CD
11.79,CD
A330-300s,NNS
Hung,NNP
Kai,NNP
fuel-efficient,JJ
Tristars,NNPS
Fierce,JJ
passports,NNS
stopover,NN
destinations,NNS
routing,VBG
restart,VB
long-canceled,JJ
reincorporated,VBN
emphatically,RB
lifeblood,NN
Dragon,NNP
2.15-per-unit,JJ
9.84,CD
scurry,VB
steaks,NNS
four-star,JJ
Agnos,NNP
spandex,NN
warm-up,NN
jogs,VBZ
headphones,NNS
jauntily,RB
fractured,JJ
swerve,VBP
oblivious,JJ
policeman,NN
steers,VBZ
bursts,NNS
stools,NNS
kneaded,VBN
masseuses,NNS
Franciscan,JJ
massages,NNS
saunas,NNS
tubs,NNS
cafeteria,NN
croissants,NNS
brie,NN
mousse,NN
torts,NNS
15-pound,JJ
O'Shea,NNP
acupuncturist,NN
yoga,NN
aroma,NN
scented,JJ
15-minute,JJ
scavenger,NN
post-earthquake,JJ
inspected,VBN
color-coded,VBN
re-enter,VB
yellows,NNS
grimness,NN
pillowcases,NNS
sunshine,NN
rained,VBD
stereos,NNS
brooch,NN
unbroken,JJ
still-ticking,JJ
retrieved,VBD
restricted-entry,JJ
reunite,VB
pets,NNS
lampposts,NNS
Fillmore,NNP
cat,NN
Prevention,NNP
Cruelty,NNP
quake-displaced,JJ
SPCA,NNP
parakeet,NN
Daralee,NNP
Konowitch,NNP
animalcare,JJ
Haagen,NNP
Vermont-Slauson,NNP
Watts,NNP
crime-ridden,JJ
busier,JJR
purse-snatchings,NNS
robbery,NN
burglaries,NNS
leasable,JJ
low-crime,JJ
high-crime,JJ
insurability,NN
poorer-quality,JJR
barren,JJ
"2,500-per-job",JJ
halo,NN
replenished,VBN
percentages,NNS
proprietors,NNS
Boulevard,NNP
Matanky,NNP
worthier,JJR
unobtrusive,JJ
6-to-8-foot-high,JJ
remote-controlled,JJ
gates,NNS
Shrubs,NNS
pleasing,NN
non-fortress-like,JJ
Infrared,JJ
detectors,NNS
closed-circuit,JJ
camouflaged,VBN
second-story,JJ
crow,NN
nest,NN
panoramic,JJ
sub-station,JJ
well-trained,JJ
round-the-clock,JJ
Grants,NNPS
Zone,NNP
increment,NN
Zones,NNS
unemployed,JJ
Combatting,VBG
Titus,NNP
Merchants,NNP
Burdens,NNS
ATHLONE,NNP
"1,026.46",CD
Grade,NNP
PGM,NNP
Hibernia,NNP
HIB,NNP
Exabyte,NNP
high-capacity,JJ
EXBT,NNP
franchisor,NN
RLLY,NNP
STSN,NNP
addiction-treatment,JJ
Aldus,NNP
Destec,NNP
12.25,CD
2\/3,CD
energy-cogeneration,NN
"326,000",CD
B'Gosh,NNP
A&W,NNP
expanding-profit,JJ
earnings-growth,JJ
perennially,RB
Palicka,NNP
Midco,NNP
refocuses,VB
Understandably,RB
Smaller-stock,JJR
regaining,VBG
Schoeppner,NNP
Hallingby,NNP
Kruger,NNP
470.67,CD
158.2,CD
bustling,JJ
176.7,CD
1.62,CD
1.67,CD
BanPonce,NNP
Popular,NNP
56.25,CD
Medstone,NNP
gallstones,NNS
125-a-share,JJ
stock-swap,JJ
161.1,CD
resettable,JJ
"68,548",CD
single-B-2,JJ
Tokuyama,NNP
Soda,NNP
bludgeoned,VBN
reign,NN
72.2,CD
moribund,JJ
Merabank,NNP
Arizona-related,JJ
Examiners,NNS
valor,NN
Marrie,NNP
portends,VBZ
capital-assets,NNS
357.4,CD
258.9,CD
916.3,CD
479.7,CD
past-due,JJ
ever-swelling,JJ
pastdue,JJ
miniscule,JJ
487.8,CD
busts,NNS
boom-and-bust,JJ
debacles,NNS
condominiums,NNS
unoccupied,JJ
C.W.,NNP
Shattuck,NNP
Foreclosure,NNP
Update,NNP
foreclosures,NNS
"1,482",CD
Maricopa,NNP
687,CD
frightening,JJ
frail,JJ
Pay,NN
214.4,CD
234.3,CD
4.83,CD
57.625,CD
double-B,JJ
double-B-plus,JJ
downgrades,NNS
Ariz.-based,JJ
Immunex,NNP
molecule,NN
immune-system,NN
organ-transplant,NN
allergies,NNS
asthma,NN
interleukin-4,NN
receptor,NN
IL-4,NN
autoimmune,JJ
receptors,NNS
Receptech,NNP
Jason,NNP
Mabon,NNP
Nugent,NNP
Millicom,NNP
Tank,NNP
184.4,CD
172,CD
67.8,CD
rewarded,VBN
Katsive,NNP
Disk\/Trend,NNP
Altos,NNP
Claridge,NNP
notebooks,NNS
watts,NNS
Finis,NNP
obsoleting,VBG
rave,VB
briefcase,NN
Move,VB
pornographic,JJ
pay-as-you-go,JJ
Telelawyer,NNP
toll-tele-phone,JJ
Cane,NNP
touts,VBZ
2-a-minute,JJ
bedridden,JJ
in-office,JJ
tape-recorded,JJ
hotlines,NNS
900-TELELAW,NN
landlord-tenant,JJ
probate,NN
CONVICTS,VBZ
extorting,VBG
"76,000",CD
political-corruption,NN
J.M.,NNP
Garcias,NNPS
gratuities,NNS
SHEA,NNP
GOULD,NNP
PARTNERS,NNS
Ingram,NNP
Yuzek,NNP
Gainen,NNP
Bertolotti,NNP
LePatner,NNP
professional-design,JJ
DISCIPLINARY,NN
PROCEEDINGS,NNS
malicious,JJ
Non-lawyers,NNS
attorney-disciplinary,JJ
Lupel,NNP
non-lawyers,NNS
derogation,NN
DREXEL,NNP
BURNHAM,NNP
LAMBERT,NNP
TBWA,NNP
high-visibility,JJ
picturing,VBG
pajama,NN
bottoms,NNS
festive,JJ
brunch,NN
popularized,VBD
elevator,NN
victor,NN
Olshan,NNP
Cadbury-Schweppes,NNP
Dry,NNP
Sunkist,NNP
deodorant,NN
Polo\/Ralph,NNP
girding,VBG
ravaged,VBN
six-county,JJ
neared,VBD
braced,VBN
ridership,NN
water-borne,JJ
earners,NNS
transbay,JJ
"130,000",CD
Meetings,NNS
crass,JJ
Shafer,NNP
quake-shocked,JJ
quake-inflicted,JJ
Embarcadero,NNP
Freeway,NNP
high-rises,NNS
Kornfield,NNP
762.4,CD
unaudited,JJ
814.1,CD
354.7,CD
5.01,CD
686.7,CD
371.1,CD
453.4,CD
149.5,CD
Lonrho,NNP
dived,VBD
123.8,CD
247.3,CD
Heileman,NNP
chin,NN
manageable,JJ
debt-to-assets,JJ
writeoffs,NNS
Supermarket,NNP
Inwood,NNP
Ortiz,NNP
gunpoint,NN
chased,VBD
retail-sales,JJ
salespeople,NN
occupations,NNS
bartenders,NNS
strangles,VBZ
"1,124",CD
Seventeen,CD
loitering,NN
burglarized,VBN
entrepreneurship,NN
"8,385",CD
Underclass,JJ
moonlighting,VBG
quasi-public,JJ
scooter,NN
patrols,NNS
alarms,NNS
Increased,VBN
patrolling,NN
zones,NNS
density,NN
deterrence,NN
criminology,NN
Oases,NNS
ENFIELD,NNP
47.7,CD
6.27,CD
6.75,CD
171,CD
Jeane,NNP
CNN,NNP
Gang,NN
thoughtless,JJ
revisit,VB
Diversification,NN
shielded,VBD
Duffield,NNP
kicking,VBG
2.32,CD
Gold-oriented,JJ
allocate,VBP
underperforms,VBZ
undiversified,JJ
Fixed-income,JJ
Monetta,NNP
21.71,CD
Bacarella,NNP
21.42,CD
unsettlement,NN
Portfolios,NNS
post-Oct,NNP
30.09,CD
47.24,CD
dullness,NN
GRE,NNP
McDonough,NNP
ogling,VBG
curtains,NNS
rippling,VBG
ducts,NNS
stratagems,NNS
tacking,VBG
carpets,NNS
glues,NNS
mahogany,NN
Quilted,NNP
Giraffe,NNP
architecturally,RB
Architecture,NNP
Creole,NNP
Coconuts,NNPS
foot-tall,JJ
replica,NN
20-story,JJ
spire,NN
Solar-powered,JJ
glow,NN
glued,VBN
plywood,NN
particle,NN
emission,NN
formaldehyde,NN
10-square-mile,JJ
Appleseeds,NNPS
Burgee,NNP
redevelopment,NN
Nichols,NNP
Graves,NNP
mercy,NN
stationed,VBN
Shaker,NNP
Dartmouth,NNP
fly-fishing,NN
taps,NNS
admonishing,VBG
schoolmates,NNS
hydroelectric,JJ
solarheated,JJ
ardor,NN
14-foot,JJ
operable,JJ
sealing,VBG
rubbed,VBD
beeswax,NN
Jute,NN
tacked-down,JJ
Athens,NNP
Spartan,NNP
Athenian,JJ
grove,NN
boulevard,NN
lamps,NNS
ficus,NN
triphosphorous,JJ
daylight,NN
Frederic,NNP
Krupp,NNP
Hornaday,NNP
crystalline,JJ
geode,NN
stainless,JJ
terrazzo,NN
zinc-strip,JJ
oaks,NNS
acorns,NNS
Sasha,NNP
Muniak,NNP
Westerners,NNPS
Eiffel,NNP
Jessica,NNP
Mathews,NNP
Ages,NNPS
Balag,NNP
"789,000",CD
395.3,CD
398.3,CD
Brink,NNP
bumble,VB
bumbling,VBG
public-opinion,JJ
adversely,RB
misfortunes,NNS
crime-busting,JJ
finger-pointing,JJ
ghastly,JJ
also-ran,NN
latches,VBZ
dispatching,VBG
Historically,NNP
Lessner,NNP
Fiorello,NNP
LaGuardia,NNP
emulate,VB
ex-Marine,NN
defy,VBP
accomplishment,NN
heal,VB
general-election,JJ
Reagan-like,JJ
comforting,JJ
Miringoff,NNP
Marist,NNP
assault-weapons,JJ
conundrum,NN
affable,JJ
waffled,VBN
fancy'shvartzer,NN
moustache,NN
Shvartzer,NNP
derogatory,JJ
Yiddish,JJ
primary-election,NN
anti-Semitic,JJ
Anti-Semitic,JJ
unearthed,VBD
"58,000",CD
waits,VBZ
the'breakup,NN
evaded,VBN
Maiorana,NNP
evades,VBZ
ducks,NNS
deception,NN
squeaky,RB
Flavio,NNP
Carboni,NNP
hanged,VBN
Blackfriar,NNP
Pavel,NNP
Hnilica,NNP
exonerating,VBG
Opere,NNP
Religione,NNP
channeled,VBD
Kieran,NNP
Manley,NNP
Gellert,NNP
Serious,NNP
Fraud,NNP
phantom,JJ
Ferranti,NNP
defense-equipment,JJ
670.3,CD
Alun-Jones,NNP
Bertram,NNP
Bynoe,NNP
Nuggets,NNPS
Shlenker,NNP
pay-per-view,JJ
Hawks,NNPS
Braves,NNPS
day-today,JJ
Realist,NNP
Ammann,NNP
Technik,NNP
Menomonee,NNP
14.06,CD
Winnebago,NNP
Rolfes,NNP
trailers,NNS
campers,NNS
conversions,NNS
snowballed,VBD
Vehicle,NNP
89.5,CD
95.4,CD
RV,NN
large-ticket,JJ
Curran,NNP
"427,300",CD
RVs,NNS
437.5,CD
430.3,CD
Bullish,JJ
stabilized,VBD
credit-easing,NN
-0.06,CD
moderating,VBG
rekindling,VBG
Kochan,NNP
shorter-term,JJ
top-quality,JJ
TVA,NNP
1\/20,CD
digested,VBN
constraint,NN
art-dealing,JJ
single-owner,JJ
porcelains,NNS
Matisse,NNP
fetched,VBD
bureau-sponsored,JJ
directories,NNS
businesspeople,NN
Toronto-Dominion,NNP
PNC,NNP
110.625,CD
jails,NNS
coerces,VBZ
prostitution,NN
anti-prostitution,JJ
Changyi,NNP
sexually,RB
103-nation,JJ
Endangered,NNP
Species,NNP
Leaning,NNP
Pisa,NNP
government-appointed,JJ
stonework,NN
Prandini,NNP
294,CD
800-year-old,JJ
juices,NNS
Briksa,NNP
Junge,NNP
Welt,NNP
detention,NN
Sweating,VBG
televising,NN
sauna,NN
MP,NNP
suntan,NN
Debates,NNS
no-win,JJ
most-respected,JJS
Trud,NNP
Mouse,NNP
Russian-language,JJ
Fizkultura,NNP
i,NNP
Sport,NNP
Gutenberghus,NNP
Ekco,NNP
Masillon,NNP
bakeware,NN
Softer-than-expected,JJ
Woodstream,NNP
Victor-brand,JJ
mousetraps,NNS
storage-case,NN
Housewares,NNPS
housewares,NNS
Centronics,NNP
on-time,JJ
merchandisers,NNS
pinch,NN
tugged,VBD
hobbling,VBG
Givaudan,NNP
typifies,VBZ
Lai,NNP
light-industrial,JJ
foreign-trading,JJ
Kamm,NNP
1985-86,CD
Mannesmann,NNP
machinery-trading,JJ
38.32,CD
31.48,CD
recentralized,VBN
clampdowns,NNS
Nissho,NNP
Iwai,NNP
Masahiko,NNP
smokescreen,NN
provincial,JJ
Sitco,NNP
infrastructural,JJ
clampdown,NN
dearly,RB
resales,NNS
stockpiling,NN
Spill,NN
Shows,VBZ
Flaws,NNS
UNRESOLVED,JJ
highlights,VBZ
Trans-Alaska,NNP
compensates,VBZ
S.S.,NNP
Glacier,NNP
Inlet,NNP
104.8,CD
Defendants,NNS
Trinidad,NNP
shipper,NN
Pollution,NNP
Grads,NNS
Classes,NNS
RECENT,JJ
lawyering,NN
Weitz,NNP
basics,NNS
mentors,NNS
Henning,NNP
Hildebrandt,NNP
simulated,JJ
enroll,VB
20-class,JJ
Hanks,NNP
Creates,VBZ
Courthouse,NN
CHILDREN,NNS
courthouses,NNS
Edmund,NNP
Supervisors,NNPS
Designs,NNS
L-shaped,JJ
Teens,NNS
headsets,NNS
courtrooms,NNS
Charlene,NNP
Saunders,NNP
murals,NNS
Cases,NNS
traumatic,JJ
Monterey,NNP
Rewarding,NN
PAYS,VBZ
Ardmore,NNP
"395,974",CD
"217,000",CD
highway-construction,JJ
stop-gap,JJ
thank,VB
Dubbed,VBN
Dire,JJ
Supplemental,NN
Disasters,NNS
Significance,NN
disdaining,VBG
Sargent,NNP
Eurodebentures,NNS
B-3,JJ
B-1,JJ
Ca,MD
Caa,NNP
all-too-sincere,JJ
opportunism,NN
scorn,VB
nostalgia,NN
Zeidner,NNP
Partnerships,NNS
Point,NNP
stylish,JJ
Nora,NNP
DeWitt,NNP
townhouse,NN
film-maker,NN
fly-by-night,JJ
stylist,NN
prepping,VBG
pies,NNS
burgers,NNS
frosty,JJ
comestibles,NNS
appetizing,JJ
housewives,NNS
Nikons,NNPS
worlds,NNS
self-employment,NN
downbeat,JJ
youngish,JJ
semi-professional,JJ
grateful,JJ
fifteenfold,RB
placid,JJ
extremes,NNS
specimens,NNS
distinctively,RB
bleed,VB
eaters,NNS
pangs,NNS
Rascal,NN
Books,NNPS
Garber,NNP
well-run,JJ
PegaSys,NNP
AIW,NNP
incompetently,RB
Patrician,NN
risible,JJ
shadier,JJR
shrewder,JJR
suspense,NN
satire,NN
descends,VBZ
cliched,JJ
Standard-issue,JJ
flaky,JJ
snobbish,JJ
homosexuals,NNS
Neanderthal,JJ
heavy-handedness,NN
contemptible,JJ
dolt,NN
High-definition,JJ
ceded,VBN
Photonics,NNP
Northwood,NNP
plasma,NN
movie-quality,JJ
diameter,NN
Planar,NNP
electroluminescence,NN
adaptable,JJ
Ovonic,NNP
Imaging,NNP
Magnascreen,NNP
flat-panel,JJ
active-matrix,JJ
cathode-ray,NN
Replacing,VBG
signal-processing,NN
liquid-crystal,JJ
Thompson-CSF,NNP
persisting,VBG
Zvi,NNP
Yaniv,NNP
DARPA,NNP
snatch,VB
national-security,NN
simulations,NNS
cruisers,NNS
microelectronics,NNS
specialty-chemicals,NNS
SHV,NNP
Calor,NNP
contemplation,NN
Harbors,NNPS
environmental-impact,JJ
Braintree,NNP
DeVillars,NNP
McKim,NNP
Factoring,NN
factored,JJ
Garman,NNP
Vision,NNP
Banc,NNP
Kingsville,NNP
OTS,NNP
"214,000",CD
fuel-storage,NN
"879,000",CD
"199,203",CD
nifty,JJ
workhorse,NN
190.58-point,JJ
jumpy,JJ
Calverley,NNP
1969-72,CD
money-manager,NN
Cabanne,NNP
discriminate,JJ
Siebel,NNP
recycles,VBZ
praises,VBZ
preach,VBP
gospel,NN
Carmine,NNP
Grigoli,NNP
3000,CD
stalwarts,NNS
CPC,NNP
Dress,NNP
Barn,NNP
cyclicals,NNS
subscribes,VBZ
2689.14,CD
"164,830,000",CD
Advancers,NNS
662,CD
829,CD
190.58,CD
347.16,CD
325.50,CD
192.12,CD
88.12,CD
32.71,CD
1230.80,CD
168,CD
Lamson,NNP
Sessions,NNP
MassMutual,NNP
Stoneridge,NNP
"22,750,000",CD
Bloomfield,NNP
Aim,NNP
"6,500,000",CD
"1,400,000",CD
"2,600,000",CD
Liquid,NN
"1,200,000",CD
"1,300,000",CD
Tidewater,NNP
"4,631,400",CD
Approximately,RB
"134,750,000",CD
"132,620,000",CD
non-AMT,JJ
"137,550,000",CD
medium-term,JJ
ESL,NNP
Rainwater,NNP
Anacomp,NNP
"1,325,900",CD
4.48,CD
5.84,CD
"1,351,662",CD
Richmond-area,JJ
3.09,CD
Unitel,NNP
Kenmare,NNP
lockup,NN
bullion,NN
"852,000",CD
4.6875,CD
Comair,NNP
culminating,VBG
ups-and-downs,NNS
guesswork,NN
preferably,RB
appraisal,NN
344,CD
237,CD
totalling,VBG
8.98,CD
599.9,CD
20.20,CD
6.52,CD
5.77,CD
"881,969",CD
21.6,CD
tonnages,NNS
marine-shipping,JJ
160.1,CD
111.2,CD
Weston,NNP
marine-transport,NN
seasonality,NN
33.9,CD
614.5,CD
497.1,CD
falter,VBP
41.2,CD
111.9,CD
74.8,CD
outflank,VB
phenomenal,JJ
Paluck,NNP
Posix,NNP
UNIX,NNP
standardize,VB
Campbell-Mithun-Esty,NNP
Rowland,NNP
Geier,NNP
Campbell-Mithun,NNP
19-year,JJ
Southeastern,NNP
IMS,NNP
Louis-Dreyfus,NNP
whipped,VBN
Jeep\/Eagle,NNP
O'Dwyer's,NNP
Directory,NNP
McCaffrey,NNP
non-advertising,JJ
Fires,VBZ
then-minister,NN
Brea,NNP
Asher\/Gould,NNP
Hakuhodo,NNP
Keye\/Donna\/Pearlstein,NN
AYER,NNP
TALKS,VBZ
Siano,NNP
Zwiren,NNP
Karo,NNP
Trusk,NNP
Lazarus,NNP
Pillsbury,NNP
board-level,JJ
Nash,NNP
Tagg,NNP
Cawdron,NNP
Shardlow,NNP
laureate,NN
appended,VBN
Lederberg,NNP
co-authored,VBN
enlist,VB
Insofar,RB
discomfited,JJ
intimidations,NNS
demagogues,NNS
animal-rights,NN
U.Cal-Davis,NNP
Meryl,NNP
Streep,NNP
biotech,JJ
Dutch-elm-disease,NN
Strobel,NNP
Montana,NNP
mistaken,VBN
anti-science,JJ
placated,VBN
Hubel,NNP
DeBakey,NNP
primarly,RB
media-linked,JJ
Nobels,NNPS
Toy,NNP
"354,600",CD
Borie,NNP
Pic,NNP
settings,NNS
specialty-retail,JJ
welcoming,VBG
McInnes,NNP
amazed,VBN
mainlander,NN
Islanders,NNPS
Isle,NNP
Jet,NNP
Vacations,NNPS
Ducks,NNS
formulation,NN
quacks,NNS
non-duck,JJ
flock,NN
quack,UH
disabled-workers,NNS
unopposable,JJ
toned-down,JJ
fowl,NN
federalized,JJ
hatched,VBN
answerable,JJ
entitlements,NNS
Quack,UH
distorts,VBZ
scrubbers,NNS
auto-emissions,NNS
entails,VBZ
citizenry,NN
hurtling,VBG
"109,000",CD
buckshot,NN
freefall,NN
Mansion,NNP
Dillow,NNP
Briscoe,NNP
Forecasts,NNS
Sanjay,NNP
Joshi,NNP
stockbuilding,VBG
hollow,JJ
1.5890,CD
2.9495,CD
1.5940,CD
2.9429,CD
abated,VBD
141.95,CD
141.35,CD
367.30,CD
366.50,CD
A.P.,NNP
40-a-share,JJ
106.6,CD
"2,664,098",CD
refractory,JJ
"233,000",CD
36.50,CD
L.P,NNP
Westwood,NNP
Brick,NNP
Lime,NNP
bottoming,VBG
Trucking,NN
haulage,NN
Sayre,NNP
Shippers,NNS
freight-transport,JJ
LaLonde,NNP
inter-city,JJ
rail,NN
transportation-cost,JJ
freight-cost,JJ
freight-rate,JJ
McCullough,NNP
Less-than-truckload,JJ
Railroad-rate,JJ
rail-traffic,JJ
less-than-truckload,JJ
Truckers,NNS
bloodletting,VBG
trucker,NN
Air-freight,NN
Connors,NNP
Yusen,NNP
air-freight-forwarding,JJ
Kaisha,NNP
Gaming,NN
hotel\/casino,NN
fictional,JJ
MAC,NNP
Underseas,NNP
people-oriented,JJ
ex-employees,NNS
trenches,NNS
adjudicators,NNS
Personnel,NNP
Adjustment,NNP
Problem,NNP
complaint-resolution,NN
Formally,RB
due-process,NN
forwards,RB
Coach,VB
adjudicator,NN
reversals,NNS
Decide,VB
panelists,NNS
fact-finder,NN
arbitrates,VBZ
single-adjudicator,JJ
cranks,NNS
soreheads,NNS
handbooks,NNS
Smith-Kline,NNP
memorandums,NNS
Winchester,NNP
Job,NNP
Resolving,NNP
Grievances,NNP
Nonunion,NNP
Workplace,NNP
112.16,CD
35486.38,CD
266.66,CD
101.98,CD
35588.36,CD
862,CD
368,CD
small-lot,JJ
35611.38,CD
Dai-ichi,NNP
22.78,CD
2679.72,CD
11.88,CD
0.32,CD
3717.46,CD
647.33-point,JJ
1017.69,CD
erasing,VBG
foreseen,VBN
"6,050",CD
42.60,CD
Kyocera,NNP
"5,440",CD
"7,580",CD
"1,920",CD
"2,070",CD
Housings,NNS
constructions,NNS
outlooks,NNS
"2,660",CD
"2,960",CD
Kajima,NNP
"2,120",CD
"1,730",CD
"2,010",CD
"4,400",CD
2179.1,CD
2176.9,CD
2189,CD
2233.9,CD
11-point,JJ
establshed,VBN
11.0,CD
1761.0,CD
351.3,CD
387.4,CD
featureless,JJ
quest,NN
390-million,CD
622,CD
197,CD
mid-week,NN
Trusthouse,NNP
Forte,NNP
Hillsdown,NNP
271,CD
repurchases,NNS
futile,JJ
imprison,VB
rewritten,VBN
rewriting,VBG
regrettably,RB
classification,NN
coup-planning,NN
MUTUAL,JJ
ARRIVED,VBD
Roaring,NNP
Twenties,NNP
six-figure,JJ
backed-up,JJ
advertising-backed,JJ
Rounding-off,NN
0.272,CD
Messerschmitt-Boelkow-Blohm,NNP
50.01,CD
aparently,RB
Hamburg,NNP
Bremen,NNP
MBB,NNP
Seton,NNP
SIERRA,NNP
TUCSON,NNP
previous-month,JJ
versa,RB
hunk,NN
Harriman,NNP
Ciminero,NNP
Fleet\/Norstar,NNP
reinforces,VBZ
reasearch,NN
Hurrican,NNP
shaved,VBD
personal-income,JJ
HASTINGS,NNP
MANUFACTURING,NNP
Brierley,NNP
15.02,CD
I.E.P.,NNP
Kong-based,JJ
38.8,CD
Rolls,NNP
Royce,NNP
Rune,NNP
Trelleborg,NNP
unfashionable,JJ
gutsy,JJ
Stroking,VBG
goatee,NN
Swede,NN
Characteristically,RB
coffers,NNS
SKr1.5,NNS
Bfree,NNP
SKr29,NNS
SKr205,NNS
31.65,CD
SKr20,NNS
SKr225,NNS
erase,VB
Dunker,NNP
bylaws,NNS
Applying,VBG
stints,NNS
Electrolux,NNP
multipled,VBD
twelvefold,JJ
Herslow,NNP
cigar,NN
boldest,JJS
Falconbridge,NNP
conquest,NN
Kurtanjek,NNP
Booming,JJ
hinge,VB
Swedes,NNS
break-up,NN
1.38,CD
400.3,CD
3.08,CD
4.07,CD
Sculley,NNP
SE\/30,NNP
IIcx,NNP
Adverse,JJ
subsided,VBN
49.2,CD
Schantz,NNP
Polymerix,NNP
lumber-like,JJ
Schrager,NNP
Acrylic,NNP
Polycast,NNP
Holewinski,NNP
Haines,NNP
Kushkin,NNP
Schulman,NNP
Trimmer,NNP
Burrillville,NNP
Ebasco,NNP
Enserch,NNP
250-megawatt,JJ
Generation,NNP
decontaminated,VBN
Basf,NNP
Asia\/Australia,JJ
Ludwigshafen,NNP
Eisenberg,NNP
Imasco,NNP
500-store,JJ
stock-quote,JJ
Infotechnology,NNP
Bince,NNP
peso,NN
mutters,NNS
cotton-ginning,JJ
unfulfilled,JJ
privatizing,VBG
Rodolfo,NNP
Romero,NNP
agrarian-reform,JJ
misjudgments,NNS
tackles,VBZ
government-held,JJ
Dealing,VBG
hobbled,VBN
671,CD
pesos,NNS
Leonardo,NNP
Ty,NNP
Picop,NNP
Potential,JJ
non-controlling,JJ
reckoning,NN
cash-hungry,JJ
short-changing,NN
trans-Pacific,JJ
Sprenger,NNP
LifeSpan,NNP
Willmott,NNP
Durney,NNP
Steep,NNP
Webster\/Eagle,NNP
Tangible,JJ
12.375,CD
43.3,CD
Pascale,NNP
Linsley,NNP
contiguous,JJ
699,CD
469.6,CD
Been,VBN
Bitten,VBN
Bug,NN
refreshingly,RB
Mexico-United,NNP
Mexicana,NNP
Aviacion,NNP
contradicts,VBZ
propensity,NN
Regrettably,RB
392,CD
"1,155",CD
sidesteps,VBZ
nonpriority,NN
nonstrategic,JJ
pluri-party,JJ
Ponce,NNP
168.50,CD
21.625,CD
binding,JJ
pilot-management,JJ
stack,VB
cooling-off,JJ
crafting,VBG
Familia,NNP
Hoy,NNP
bimonthly,JJ
two-minute,JJ
Univision,NNP
Cards,NNP
parenting,NN
ad-supported,JJ
WEIRTON,NNP
STEEL,NNP
10.958,CD
60.3,CD
prepay,VB
Lep,NNP
62.42,CD
"3,513,072",CD
Stream,NNP
forwarding,NN
6.05,CD
68.42,CD
62.36,CD
IMF,NNP
5.67,CD
39.08,CD
11.07,CD
9.49,CD
8.79,CD
Alusuisse,NNP
Hannibal,NNP
Bens,NNP
Run,NNP
Aniskovich,NNP
Rossi,NNP
Terra,NNP
26.48,CD
"263,684",CD
9.9375,CD
10.5625,CD
"6,727,042",CD
Evanston,NNP
SciMed,NNP
Cardiovascular,NNP
remanded,VBD
REVISED,VBN
BID,NNP
property-loan,JJ
cede,VB
HDTV-screen,JJ
215.48,CD
0.06,CD
3392.49,CD
129.62,CD
0.51,CD
131.34,CD
0.73,CD
Inmac,NNP
stagnated,VBD
249.5,CD
222.8,CD
Eldred,NNP
new-country,JJ
microcomputer,NN
Pharmics,NNP
Amityville,NNP
mioxidil,NN
chlorazepate,NN
dipotassium,NN
meclofenamate,NN
sodium,NN
trazadone,NN
doxepin,NN
diazepam,NN
lorazapam,NN
olefins,NNS
expansions,NNS
Cordis,NNP
pacemaker,NN
Jurors,NNP
Hershhenson,NNP
Pagones,NNP
Vadas,NNP
Ciporkin,NNP
Telectronics,NNP
antianemia,JJ
"320,000",CD
"625,000",CD
72.6,CD
LEBANESE,JJ
APPROVED,VBD
power-sharing,JJ
League-sponsored,JJ
Taif,NNP
Christians,NNS
pull-out,NN
BRACED,NNP
rescuers,NNS
girded,VBD
tremor,NN
longshoreman,NN
REQUIRED,NNP
stowed,VBD
spacecraft,NN
unconcerned,JJ
Mojave,NNP
reprisals,NNS
Honduran,JJ
smashed,VBD
hills,NNS
Tegucigalpa,NNP
